# Columns: result|ERROR method args Zone:N ServerZone:Z WaitMs ExecMs TurnMs TotalMs [errorType]
43 getNumberofCountries 23 87693 1 Zone:5 ServerZone:1 WaitMs:13 ExecMs:3 TurnMs:98 TotalMs:224
ERROR getNumberofCountries 4 94465 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
157 getNumberofCountries 23 87693 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:36 TurnMs:118 TotalMs:245
72 getNumberofCountries 26 34677 1 Zone:5 ServerZone:1 WaitMs:19 ExecMs:9 TurnMs:110 TotalMs:234
111 getNumberofCountries 29 10757 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:11 TurnMs:93 TotalMs:186
111 getNumberofCountries 29 10757 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:11 TurnMs:92 TotalMs:189
116 getNumberofCountries 29 10757 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:26 TurnMs:107 TotalMs:201
111 getNumberofCountries 29 10757 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:13 TurnMs:94 TotalMs:189
93 getNumberofCountries 28 17324 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:7 TurnMs:89 TotalMs:152
159 getNumberofCountries 18 34613 2 Zone:2 ServerZone:1 WaitMs:0 ExecMs:31 TurnMs:112 TotalMs:145
51 getNumberofCountries 23 66874 1 Zone:2 ServerZone:1 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:119
51 getNumberofCountries 23 66874 1 Zone:2 ServerZone:1 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:120
149 getNumberofCountries 25 67747 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:61 TurnMs:144 TotalMs:269
90 getNumberofCountries 30 17667 1 Zone:4 ServerZone:1 WaitMs:43 ExecMs:35 TurnMs:162 TotalMs:255
125 getNumberofCountries 30 17667 2 Zone:4 ServerZone:1 WaitMs:36 ExecMs:48 TurnMs:167 TotalMs:261
90 getNumberofCountries 30 17667 1 Zone:4 ServerZone:1 WaitMs:54 ExecMs:10 TurnMs:150 TotalMs:245
162 getNumberofCountries 6 11452 1 Zone:4 ServerZone:1 WaitMs:32 ExecMs:16 TurnMs:132 TotalMs:232
177 getNumberofCountries 16 71391 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:44 TurnMs:126 TotalMs:254
121 getNumberofCountries 28 12212 2 Zone:3 ServerZone:1 WaitMs:35 ExecMs:29 TurnMs:147 TotalMs:214
63 getNumberofCountries 16 71391 1 Zone:5 ServerZone:1 WaitMs:49 ExecMs:5 TurnMs:136 TotalMs:264
46 getNumberofCountries 20 97268 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:7 TurnMs:89 TotalMs:199
83 getNumberofCountries 25 25706 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:183
ERROR getNumberofCountries 15 56956 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:4 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
185 getNumberofCountries 14 105518 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:41 TurnMs:123 TotalMs:247
54 getNumberofCountries 14 105518 1 Zone:5 ServerZone:1 WaitMs:22 ExecMs:3 TurnMs:107 TotalMs:230
185 getNumberofCountries 14 105518 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:36 TurnMs:117 TotalMs:242
223 getNumberofCountries 3 96387 2 Zone:3 ServerZone:1 WaitMs:14 ExecMs:34 TurnMs:130 TotalMs:195
ERROR getNumberofCountries 5 89906 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
185 getNumberofCountries 14 105518 2 Zone:5 ServerZone:1 WaitMs:24 ExecMs:41 TurnMs:148 TotalMs:274
45 getNumberofCountries 25 72452 1 Zone:2 ServerZone:1 WaitMs:31 ExecMs:4 TurnMs:117 TotalMs:153
245 getNumberofCountries 1 63629 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:37 TurnMs:119 TotalMs:214
179 getNumberofCountries 1 63629 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:182
ERROR getNumberofCountries 23 51855 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:4 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
151 getNumberofCountries 24 47621 2 Zone:2 ServerZone:1 WaitMs:0 ExecMs:44 TurnMs:125 TotalMs:159
151 getNumberofCountries 24 47621 2 Zone:2 ServerZone:1 WaitMs:0 ExecMs:38 TurnMs:120 TotalMs:154
151 getNumberofCountries 24 47621 2 Zone:2 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:131 TotalMs:166
ERROR getNumberofCountries 7 56694 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
66 getNumberofCountries 20 52659 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:7 TurnMs:89 TotalMs:154
66 getNumberofCountries 20 52659 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:13 TurnMs:95 TotalMs:161
121 getNumberofCountries 13 26803 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:9 TurnMs:92 TotalMs:217
222 getNumberofCountries 3 48699 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:0 TurnMs:126 TotalMs:252
ERROR getNumberofCountries 12 53169 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
214 getNumberofCountries 6 80337 2 Zone:5 ServerZone:1 WaitMs:7 ExecMs:41 TurnMs:130 TotalMs:256
102 getNumberofCountries 6 80337 1 Zone:5 ServerZone:1 WaitMs:23 ExecMs:4 TurnMs:110 TotalMs:236
216 getNumberofCountries 4 74664 2 Zone:3 ServerZone:1 WaitMs:2 ExecMs:32 TurnMs:116 TotalMs:181
102 getNumberofCountries 6 80337 1 Zone:5 ServerZone:1 WaitMs:29 ExecMs:5 TurnMs:117 TotalMs:242
59 getNumberofCountries 25 49424 1 Zone:2 ServerZone:1 WaitMs:16 ExecMs:7 TurnMs:105 TotalMs:144
214 getNumberofCountries 6 80337 2 Zone:5 ServerZone:1 WaitMs:14 ExecMs:39 TurnMs:135 TotalMs:259
177 getNumberofCountries 16 63636 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:73 TurnMs:155 TotalMs:249
73 getNumberofCountries 16 56733 1 Zone:2 ServerZone:1 WaitMs:58 ExecMs:25 TurnMs:165 TotalMs:200
177 getNumberofCountries 16 63636 2 Zone:4 ServerZone:1 WaitMs:48 ExecMs:73 TurnMs:202 TotalMs:298
ERROR getNumberofCountries 7 31255 2 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:8 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
214 getNumberofCountries 6 68769 2 Zone:5 ServerZone:1 WaitMs:32 ExecMs:86 TurnMs:201 TotalMs:327
214 getNumberofCountries 6 68769 2 Zone:5 ServerZone:1 WaitMs:95 ExecMs:76 TurnMs:254 TotalMs:380
214 getNumberofCountries 6 68769 2 Zone:5 ServerZone:1 WaitMs:136 ExecMs:40 TurnMs:259 TotalMs:385
127 getNumberofCountries 8 37391 1 Zone:4 ServerZone:1 WaitMs:143 ExecMs:10 TurnMs:236 TotalMs:339
160 getNumberofCountries 22 81507 2 Zone:5 ServerZone:1 WaitMs:151 ExecMs:49 TurnMs:283 TotalMs:411
204 getNumberofCountries 8 37391 2 Zone:4 ServerZone:1 WaitMs:175 ExecMs:36 TurnMs:298 TotalMs:394
214 getNumberofCountries 6 92408 2 Zone:3 ServerZone:1 WaitMs:144 ExecMs:38 TurnMs:272 TotalMs:342
187 getNumberofCountries 1 46924 1 Zone:5 ServerZone:1 WaitMs:171 ExecMs:6 TurnMs:265 TotalMs:390
204 getNumberofCountries 8 42462 2 Zone:4 ServerZone:1 WaitMs:89 ExecMs:40 TurnMs:216 TotalMs:311
123 getNumberofCountries 8 42462 1 Zone:4 ServerZone:1 WaitMs:86 ExecMs:6 TurnMs:176 TotalMs:293
204 getNumberofCountries 8 42462 2 Zone:4 ServerZone:1 WaitMs:86 ExecMs:38 TurnMs:206 TotalMs:303
123 getNumberofCountries 8 42462 1 Zone:4 ServerZone:1 WaitMs:81 ExecMs:0 TurnMs:169 TotalMs:265
55 getNumberofCountries 25 53844 1 Zone:4 ServerZone:1 WaitMs:44 ExecMs:5 TurnMs:132 TotalMs:227
106 getNumberofCountries 20 21569 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:9 TurnMs:91 TotalMs:215
201 getNumberofCountries 8 25869 2 Zone:3 ServerZone:1 WaitMs:0 ExecMs:32 TurnMs:114 TotalMs:178
111 getNumberofCountries 22 16023 1 Zone:5 ServerZone:1 WaitMs:17 ExecMs:9 TurnMs:110 TotalMs:235
139 getNumberofCountries 8 25869 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:8 TurnMs:91 TotalMs:157
49 getNumberofCountries 24 64914 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:151
152 getNumberofCountries 25 104733 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:37 TurnMs:118 TotalMs:214
152 getNumberofCountries 24 64914 2 Zone:3 ServerZone:1 WaitMs:12 ExecMs:30 TurnMs:124 TotalMs:188
152 getNumberofCountries 24 64914 2 Zone:3 ServerZone:1 WaitMs:11 ExecMs:37 TurnMs:131 TotalMs:194
179 getNumberofCountries 4 11136 1 Zone:1 ServerZone:2 WaitMs:0 ExecMs:13 TurnMs:96 TotalMs:131
214 getNumberofCountries 4 25600 2 Zone:3 ServerZone:1 WaitMs:18 ExecMs:36 TurnMs:136 TotalMs:201
205 getNumberofCountries 4 11136 2 Zone:1 ServerZone:2 WaitMs:0 ExecMs:32 TurnMs:114 TotalMs:148
71 getNumberofCountries 14 71156 1 Zone:1 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:89 TotalMs:124
223 getNumberofCountries 3 106996 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:39 TurnMs:121 TotalMs:244
42 getNumberofCountries 27 70669 1 Zone:3 ServerZone:1 WaitMs:26 ExecMs:8 TurnMs:116 TotalMs:180
71 getNumberofCountries 14 71156 1 Zone:1 ServerZone:2 WaitMs:0 ExecMs:6 TurnMs:90 TotalMs:125
169 getNumberofCountries 3 19755 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:12 TurnMs:94 TotalMs:218
71 getNumberofCountries 14 71156 1 Zone:1 ServerZone:2 WaitMs:0 ExecMs:5 TurnMs:88 TotalMs:125
71 getNumberofCountries 14 71156 1 Zone:1 ServerZone:2 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:122
152 getNumberofCountries 23 38502 2 Zone:1 ServerZone:2 WaitMs:0 ExecMs:0 TurnMs:120 TotalMs:155
126 getNumberofCountries 6 48197 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:7 TurnMs:88 TotalMs:126
139 getNumberofCountries 7 32395 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:126
76 getNumberofCountries 16 54088 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:181
207 getNumberofCountries 7 32395 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:37 TurnMs:119 TotalMs:156
175 getNumberofCountries 16 57737 2 Zone:3 ServerZone:1 WaitMs:0 ExecMs:39 TurnMs:121 TotalMs:186
132 getNumberofCountries 15 16068 1 Zone:4 ServerZone:1 WaitMs:35 ExecMs:7 TurnMs:124 TotalMs:219
175 getNumberofCountries 16 57737 2 Zone:3 ServerZone:1 WaitMs:19 ExecMs:36 TurnMs:137 TotalMs:202
73 getNumberofCountries 16 57737 1 Zone:3 ServerZone:1 WaitMs:35 ExecMs:0 TurnMs:123 TotalMs:187
163 getNumberofCountries 21 89268 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:40 TurnMs:122 TotalMs:158
120 getNumberofCountries 23 12014 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:13 TurnMs:94 TotalMs:161
130 getNumberofCountries 23 12014 2 Zone:3 ServerZone:1 WaitMs:0 ExecMs:27 TurnMs:108 TotalMs:173
186 getNumberofCountries 11 27963 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:31 TurnMs:113 TotalMs:237
170 getNumberofCountries 18 79560 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:37 TurnMs:119 TotalMs:244
50 getNumberofCountries 24 62786 1 Zone:5 ServerZone:1 WaitMs:2 ExecMs:7 TurnMs:91 TotalMs:215
194 getNumberofCountries 10 46931 2 Zone:4 ServerZone:1 WaitMs:9 ExecMs:34 TurnMs:126 TotalMs:221
ERROR getNumberofCountries 5 78438 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
194 getNumberofCountries 10 46931 2 Zone:4 ServerZone:1 WaitMs:9 ExecMs:35 TurnMs:126 TotalMs:221
107 getNumberofCountries 10 46931 1 Zone:4 ServerZone:1 WaitMs:5 ExecMs:6 TurnMs:93 TotalMs:189
ERROR getNumberofCountries 5 78438 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
107 getNumberofCountries 10 46931 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:184
63 getNumberofCountries 22 51798 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:153
106 getNumberofCountries 19 22358 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:10 TurnMs:91 TotalMs:156
170 getNumberofCountries 1 107570 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:4 TurnMs:86 TotalMs:212
160 getNumberofCountries 20 56922 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:33 TurnMs:116 TotalMs:212
45 getNumberofCountries 30 57671 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:214
ERROR getNumberofCountries 4 22230 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
140 getNumberofCountries 30 57671 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:39 TurnMs:121 TotalMs:245
127 getNumberofCountries 30 20989 2 Zone:3 ServerZone:1 WaitMs:33 ExecMs:35 TurnMs:150 TotalMs:215
45 getNumberofCountries 30 57671 1 Zone:5 ServerZone:1 WaitMs:47 ExecMs:5 TurnMs:135 TotalMs:261
39 getNumberofCountries 23 106189 1 Zone:4 ServerZone:1 WaitMs:15 ExecMs:3 TurnMs:100 TotalMs:195
185 getNumberofCountries 14 83268 2 Zone:2 ServerZone:1 WaitMs:0 ExecMs:35 TurnMs:116 TotalMs:150
39 getNumberofCountries 23 106189 1 Zone:4 ServerZone:1 WaitMs:25 ExecMs:3 TurnMs:110 TotalMs:204
94 getNumberofCountries 26 18860 1 Zone:2 ServerZone:1 WaitMs:0 ExecMs:35 TurnMs:118 TotalMs:153
99 getNumberofCountries 6 86323 1 Zone:5 ServerZone:1 WaitMs:27 ExecMs:8 TurnMs:117 TotalMs:243
ERROR getNumberofCountries 15 50498 2 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:8 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
129 getNumberofCountries 26 18860 2 Zone:2 ServerZone:1 WaitMs:17 ExecMs:86 TurnMs:188 TotalMs:222
129 getNumberofCountries 26 18860 2 Zone:2 ServerZone:1 WaitMs:59 ExecMs:62 TurnMs:202 TotalMs:241
ERROR getNumberofCountries 22 100787 2 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
129 getNumberofCountries 26 18860 2 Zone:2 ServerZone:1 WaitMs:88 ExecMs:37 TurnMs:208 TotalMs:244
228 getNumberofCountries 2 104074 2 Zone:2 ServerZone:1 WaitMs:100 ExecMs:40 TurnMs:222 TotalMs:255
206 getNumberofCountries 7 28447 2 Zone:5 ServerZone:1 WaitMs:0 ExecMs:35 TurnMs:117 TotalMs:240
161 getNumberofCountries 14 13295 2 Zone:3 ServerZone:1 WaitMs:17 ExecMs:28 TurnMs:128 TotalMs:193
161 getNumberofCountries 14 13295 2 Zone:3 ServerZone:1 WaitMs:12 ExecMs:27 TurnMs:121 TotalMs:185
115 getNumberofCountries 15 24394 1 Zone:2 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:90 TotalMs:124
ERROR getNumberofCountries 5 22322 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
169 getNumberofCountries 15 24394 2 Zone:2 ServerZone:1 WaitMs:0 ExecMs:31 TurnMs:112 TotalMs:147
115 getNumberofCountries 15 24394 1 Zone:2 ServerZone:1 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:124
ERROR getNumberofCountries 1 15518 1 Zone:1 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:4 [Proxy returned null ServerConnection for zone 1. No server available for this zone.]
96 getNumberofCountries 23 20719 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:19 TurnMs:102 TotalMs:166
141 getNumberofCountries 23 20719 2 Zone:3 ServerZone:1 WaitMs:0 ExecMs:37 TurnMs:120 TotalMs:185
133 getNumberofCountries 29 32829 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:38 TurnMs:123 TotalMs:220
139 getNumberofCountries 3 72595 1 Zone:3 ServerZone:1 WaitMs:21 ExecMs:7 TurnMs:110 TotalMs:175
173 getNumberofCountries 12 19252 2 Zone:3 ServerZone:1 WaitMs:0 ExecMs:85 TurnMs:167 TotalMs:245
173 getNumberofCountries 12 19252 2 Zone:3 ServerZone:1 WaitMs:38 ExecMs:34 TurnMs:176 TotalMs:240
134 getNumberofCountries 12 19252 1 Zone:3 ServerZone:1 WaitMs:67 ExecMs:9 TurnMs:159 TotalMs:224
173 getNumberofCountries 12 19252 2 Zone:3 ServerZone:1 WaitMs:0 ExecMs:35 TurnMs:146 TotalMs:211
161 getNumberofCountries 9 10035 1 Zone:4 ServerZone:1 WaitMs:9 ExecMs:15 TurnMs:107 TotalMs:203
245 getNumberofCountries 1 105958 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:41 TurnMs:123 TotalMs:218
55 getNumberofCountries 13 104336 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:5 TurnMs:87 TotalMs:125
163 getNumberofCountries 21 95040 2 Zone:4 ServerZone:1 WaitMs:15 ExecMs:40 TurnMs:137 TotalMs:234
ERROR getNumberofCountries 1 79414 1 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
160 getNumberofCountries 22 84257 2 Zone:4 ServerZone:1 WaitMs:31 ExecMs:40 TurnMs:155 TotalMs:251
ERROR getNumberofCountries 1 79414 2 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
213 getNumberofCountries 5 52356 2 Zone:4 ServerZone:3 WaitMs:0 ExecMs:43 TurnMs:125 TotalMs:159
133 getNumberofCountries 5 52356 1 Zone:4 ServerZone:3 WaitMs:22 ExecMs:6 TurnMs:110 TotalMs:144
160 getNumberofCountries 22 84257 2 Zone:4 ServerZone:1 WaitMs:39 ExecMs:45 TurnMs:166 TotalMs:260
133 getNumberofCountries 5 52356 1 Zone:4 ServerZone:3 WaitMs:0 ExecMs:6 TurnMs:90 TotalMs:125
141 getNumberofCountries 28 55628 2 Zone:4 ServerZone:3 WaitMs:0 ExecMs:32 TurnMs:115 TotalMs:148
ERROR getNumberofCountries 25 101001 1 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
47 getNumberofCountries 27 60251 1 Zone:5 ServerZone:3 WaitMs:0 ExecMs:11 TurnMs:93 TotalMs:198
141 getNumberofCountries 30 96371 2 Zone:5 ServerZone:3 WaitMs:0 ExecMs:41 TurnMs:125 TotalMs:193
147 getNumberofCountries 24 32439 2 Zone:1 ServerZone:3 WaitMs:19 ExecMs:33 TurnMs:135 TotalMs:201
76 getNumberofCountries 24 32439 1 Zone:1 ServerZone:3 WaitMs:8 ExecMs:6 TurnMs:96 TotalMs:174
76 getNumberofCountries 24 32439 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:160
147 getNumberofCountries 24 32439 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:34 TurnMs:117 TotalMs:181
178 getNumberofCountries 16 84520 2 Zone:4 ServerZone:3 WaitMs:27 ExecMs:35 TurnMs:144 TotalMs:178
154 getNumberofCountries 20 26149 2 Zone:1 ServerZone:3 WaitMs:0 ExecMs:31 TurnMs:113 TotalMs:176
42 getNumberofCountries 27 80708 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:150
77 getNumberofCountries 10 82867 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:119
77 getNumberofCountries 10 82867 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:119
158 getNumberofCountries 15 14448 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:33 TurnMs:115 TotalMs:148
161 getNumberofCountries 20 62182 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:36 TurnMs:118 TotalMs:151
161 getNumberofCountries 20 62182 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:36 TurnMs:117 TotalMs:150
161 getNumberofCountries 20 62182 2 Zone:2 ServerZone:3 WaitMs:9 ExecMs:42 TurnMs:133 TotalMs:171
ERROR getNumberofCountries 1 11781 2 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
197 getNumberofCountries 10 89333 2 Zone:1 ServerZone:3 WaitMs:1 ExecMs:38 TurnMs:121 TotalMs:184
153 getNumberofCountries 9 14247 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:155
ERROR getNumberofCountries 8 10284 1 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
153 getNumberofCountries 9 14247 1 Zone:1 ServerZone:3 WaitMs:0 ExecMs:8 TurnMs:91 TotalMs:155
155 getNumberofCountries 21 34389 2 Zone:5 ServerZone:3 WaitMs:0 ExecMs:34 TurnMs:116 TotalMs:182
76 getNumberofCountries 24 32777 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:19 TurnMs:101 TotalMs:136
147 getNumberofCountries 24 32777 2 Zone:2 ServerZone:3 WaitMs:0 ExecMs:63 TurnMs:145 TotalMs:179
ERROR getNumberofCountries 15 18541 2 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:2 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
147 getNumberofCountries 24 32777 2 Zone:2 ServerZone:3 WaitMs:19 ExecMs:127 TurnMs:229 TotalMs:266
ERROR getNumberofCountries 22 59922 2 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:9 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
147 getNumberofCountries 24 32777 2 Zone:2 ServerZone:3 WaitMs:93 ExecMs:99 TurnMs:273 TotalMs:315
193 getNumberofCountries 10 44125 2 Zone:4 ServerZone:3 WaitMs:122 ExecMs:52 TurnMs:281 TotalMs:320
ERROR getNumberofCountries 17 92986 1 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
174 getNumberofCountries 17 84516 2 Zone:4 ServerZone:3 WaitMs:168 ExecMs:59 TurnMs:309 TotalMs:343
ERROR getNumberofCountries 17 92986 2 Zone:3 NoServerAvailable ServerZone:? WaitMs:? ExecMs:? TotalMs:3 [Proxy returned null ServerConnection for zone 3. No server available for this zone.]
245 getNumberofCountries 1 82345 2 Zone:5 ServerZone:3 WaitMs:145 ExecMs:57 TurnMs:287 TotalMs:353
175 getNumberofCountries 1 82345 1 Zone:5 ServerZone:3 WaitMs:130 ExecMs:5 TurnMs:225 TotalMs:298
108 getNumberofCountries 9 49660 1 Zone:5 ServerZone:3 WaitMs:73 ExecMs:7 TurnMs:162 TotalMs:233
108 getNumberofCountries 9 49660 1 Zone:5 ServerZone:3 WaitMs:54 ExecMs:10 TurnMs:147 TotalMs:212
200 getNumberofCountries 9 49660 2 Zone:5 ServerZone:3 WaitMs:13 ExecMs:50 TurnMs:146 TotalMs:213
85 getNumberofCountries 8 93933 1 Zone:5 ServerZone:3 WaitMs:36 ExecMs:3 TurnMs:120 TotalMs:184
173 getNumberofCountries 1 98395 1 Zone:4 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:122
37 getNumberofCountries 24 105785 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:4 TurnMs:85 TotalMs:120
45 getNumberofCountries 25 68442 1 Zone:5 ServerZone:1 WaitMs:0 ExecMs:5 TurnMs:86 TotalMs:210
47 getNumberofCountries 19 87895 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:5 TurnMs:86 TotalMs:181
166 getNumberofCountries 19 87895 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:35 TurnMs:117 TotalMs:209
47 getNumberofCountries 19 87895 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:3 TurnMs:85 TotalMs:180
47 getNumberofCountries 19 87895 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:88 TotalMs:184
39 getNumberofCountries 24 98544 1 Zone:2 ServerZone:3 WaitMs:0 ExecMs:6 TurnMs:87 TotalMs:123
73 getNumberofCountries 15 63649 1 Zone:3 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:89 TotalMs:153
187 getNumberofCountries 13 80780 2 Zone:4 ServerZone:1 WaitMs:0 ExecMs:37 TurnMs:118 TotalMs:212
243 getNumberofCountries 1 16841 2 Zone:4 ServerZone:1 WaitMs:2 ExecMs:35 TurnMs:118 TotalMs:212
207 getNumberofCountries 1 16841 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:11 TurnMs:93 TotalMs:189
114 getNumberofCountries 17 21777 1 Zone:1 ServerZone:2 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:126
178 getNumberofCountries 15 46953 2 Zone:3 ServerZone:1 WaitMs:9 ExecMs:39 TurnMs:131 TotalMs:195
114 getNumberofCountries 17 21777 1 Zone:1 ServerZone:2 WaitMs:0 ExecMs:8 TurnMs:90 TotalMs:123
159 getNumberofCountries 17 21777 2 Zone:1 ServerZone:2 WaitMs:0 ExecMs:0 TurnMs:115 TotalMs:151
73 getNumberofCountries 9 99028 1 Zone:4 ServerZone:1 WaitMs:0 ExecMs:6 TurnMs:89 TotalMs:185
